ISOC,SUID,NEWSUID,SoilMapUnit,SOIL1,PROP1,PRID1,SOIL2,PROP2,PRID2,SOIL3,PROP3,PRID3,SOIL4,PROP4,PRID4,SOIL5,PROP5,PRID5,SOIL6,PROP6,PRID6,SOIL7,PROP7,PRID7,SOIL8,PROP8,PRID8,SOIL9,PROP9,PRID9,SOIL10,PROP10,PRID10
WD,1026,WD1026,Af2Lf4Ix5 [WD1026],Af,60,WD-Af,Lf,30,WD-Lf,Ix,10,WD-I,,,
WD,1027,WD1027,Af2Bf4Ag5 [WD1027],Af,60,WD-Af,Bf,30,WD-Bf,Ag,10,WD-Ag,,,
WD,1028,WD1028,Af3Bf4Fr4Ix5 [WD1028],Af,50,WD-Af,Bf,20,WD-Bf,Fr,20,WD-Fr,Ix,10,WD-I
WD,1029,WD1029,Af3Bf4G5Ix5 [WD1029],Af,50,WD-Af,Bf,30,WD-Bf,G,10,WD-G,Ix,10,WD-I
WD,1030,WD1030,Af2Bf4 [WD1030],Af,70,WD-Af,Bf,30,WD-Bf,,,,,,
WD,1031,WD1031,Af2Bf4Ix5 [WD1031],Af,60,WD-Af,Bf,30,WD-Bf,Ix,10,WD-I,,,
WD,1032,WD1032,Af2Bf4Ix5 [WD1032],Af,60,WD-Af,Bf,30,WD-Bf,Ix,10,WD-I,,,
WD,1033,WD1033,Af2Ap4Fr5 [WD1033],Af,60,WD-Af,Ap,30,WD-Ap,Fr,10,WD-Fr,,,
WD,1034,WD1034,Af2Ap4Fr5 [WD1034],Af,60,WD-Af,Ap,30,WD-Ap,Fr,10,WD-Fr
WD,1035,WD1035,Af2Ap4Ql4 [WD1035],Af,60,WD-Af,Ap,20,WD-Ap,Ql,20,WD-Ql
WD,1036,WD1036,Af2Ix4Lf4 [WD1036],Af,60,WD-Af,Ix,20,WD-I,Lf,20,WD-Lf
WD,1037,WD1037,Af2Bf4Ix4 [WD1037],Af,60,WD-Af,Bf,20,WD-Bf,Ix,20,WD-I
WD,1038,WD1038,Af2Bf4Ix4 [WD1038],Af,60,WD-Af,Bf,20,WD-Bf,Ix,20,WD-I
WD,1039,WD1039,Af2Ix4Nd4 [WD1039],Af,60,WD-Af,Ix,20,WD-I,Nd,20,WD-Nd
WD,1040,WD1040,Af2Ix4Nd4 [WD1040],Af,60,WD-Af,Ix,20,WD-I,Nd,20,WD-Nd
WD,1041,WD1041,Af2Ao4Nd4 [WD1041],Af,60,WD-Af,Ao,20,WD-Ao,Nd,20,WD-Nd
WD,1043,WD1043,Af2Ao4Nd4 [WD1043],Af,60,WD-Af,Ao,20,WD-Ao,Nd,20,WD-Nd
WD,1045,WD1045,Ao1 [WD1045],Ao,100,WD-Ao,,,,,,
WD,1046,WD1046,Ao1 [WD1046],Ao,100,WD-Ao,,,,,,
WD,1047,WD1047,Ao2Af4Ix4 [WD1047],Ao,60,WD-Ao,Af,20,WD-Af,Ix,20,WD-I
WD,1048,WD1048,Ao2Af4Ix4 [WD1048],Ao,60,WD-Ao,Af,20,WD-Af,Ix,20,WD-I
WD,1049,WD1049,Ao2Af4Ix4 [WD1049],Ao,60,WD-Ao,Af,20,WD-Af,Ix,20,WD-I
WD,1050,WD1050,Ao2Af4Ix4 [WD1050],Ao,60,WD-Ao,Af,20,WD-Af,Ix,20,WD-I
WD,1051,WD1051,Ao2Ix4Nd4 [WD1051],Ao,60,WD-Ao,Ix,20,WD-I,Nd,20,WD-Nd
WD,1052,WD1052,Ao2Ix4 [WD1052],Ao,70,WD-Ao,Ix,30,WD-I,,,,,,,,,
WD,1053,WD1053,Ao2Ix4 [WD1053],Ao,70,WD-Ao,Ix,30,WD-I,,,,,,,,,
WD,1054,WD1054,Ao2Ix4Bf5 [WD1054],Ao,60,WD-Ao,Ix,30,WD-I,Bf,10,WD-Bf,,,,,,
WD,1055,WD1055,Ao3Bf4Nd4Ix5 [WD1055],Ao,50,WD-Ao,Bf,20,WD-Bf,Nd,20,WD-Nd,Ix,10,WD-I,,,
WD,1056,WD1056,Ao1Ix5 [WD1056],Ao,90,WD-Ao,Ix,10,WD-I,,,,,,,,,
WD,1057,WD1057,Ao2Af4Bf4 [WD1057],Ao,60,WD-Ao,Af,20,WD-Af,Bf,20,WD-Bf,,,,,,
WD,1058,WD1058,Ao3Af4Bf4Ag5 [WD1058],Ao,50,WD-Ao,Af,20,WD-Af,Bf,20,WD-Bf,Ag,10,WD-Ag,,,
WD,1059,WD1059,Ao2Af4Ap4 [WD1059],Ao,60,WD-Ao,Af,20,WD-Af,Ap,20,WD-Ap,,,,,,
WD,1060,WD1060,Ao2Af4Ap4 [WD1060],Ao,60,WD-Ao,Af,20,WD-Af,Ap,20,WD-Ap,,,,,,
WD,1061,WD1061,Ao2Ix4Rd4 [WD1061],Ao,60,WD-Ao,Ix,20,WD-I,Rd,20,WD-Rd,,,,,,
WD,1062,WD1062,Ao4Af4Fr4Qf4Gh5 [WD1062],Ao,30,WD-Ao,Af,20,WD-Af,Fr,20,WD-Fr,Qf,20,WD-Qf,Gh,10,WD-Gh
WD,1063,WD1063,Ao4Af4Fr4Qf4Gh5 [WD1063],Ao,30,WD-Ao,Af,20,WD-Af,Fr,20,WD-Fr,Qf,20,WD-Qf,Gh,10,WD-Gh
WD,1064,WD1064,Ao3Af4Nd4Fo5 [WD1064],Ao,50,WD-Ao,Af,20,WD-Af,Nd,20,WD-Nd,Fo,10,WD-Fo,,,
WD,1066,WD1066,Ao2Fo4 [WD1066],Ao,70,WD-Ao,Fo,30,WD-Fo,,,,,,,,,
WD,1067,WD1067,Ao2Fo4 [WD1067],Ao,70,WD-Ao,Fo,30,WD-Fo,,,,,,,,,
WD,1068,WD1068,Ap2Af4Ix4 [WD1068],Ap,60,WD-Ap,Af,20,WD-Af,Ix,20,WD-I,,,,,,
WD,1069,WD1069,Ap2Af4 [WD1069],Ap,70,WD-Ap,Af,30,WD-Af,,,,,,,,,
WD,1070,WD1070,Ap2Af4Fp4 [WD1070],Ap,60,WD-Ap,Af,20,WD-Af,Fp,20,WD-Fp,,,,,,
WD,1071,WD1071,Ap2Bf4Fp4 [WD1071],Ap,60,WD-Ap,Bf,20,WD-Bf,Fp,20,WD-Fp,,,,,,
WD,1072,WD1072,Ap3Ag4Ix4Be5 [WD1072],Ap,50,WD-Ap,Ag,20,WD-Ag,Ix,20,WD-I,Be,10,WD-Be,,,
WD,1074,WD1074,Ap3Ix4Lf4Ql5 [WD1074],Ap,50,WD-Ap,Ix,20,WD-I,Lf,20,WD-Lf,Ql,10,WD-Ql,,,
WD,1075,WD1075,Ap3Af4Ix4Be5Bf5 [WD1075],Ap,40,WD-Ap,Af,20,WD-Af,Ix,20,WD-I,Be,10,WD-Be,Bf,10,WD-Bf
WD,1076,WD1076,Bc2Bk4 [WD1076],Bc,70,WD-Bc,Bk,30,WD-Bk,,,,,,,,,
WD,1077,WD1077,Bc2Bk4 [WD1077],Bc,70,WD-Bc,Bk,30,WD-Bk,,,,,,,,,
WD,1078,WD1078,Bc2Lc4 [WD1078],Bc,70,WD-Bc,Lc,30,WD-Lc,,,,,,,,,
WD,1079,WD1079,Bc2Lc4 [WD1079],Bc,70,WD-Bc,Lc,30,WD-Lc,,,,,,,,,
WD,1080,WD1080,Bc2Ix4Lc4 [WD1080],Bc,60,WD-Bc,Ix,20,WD-I,Lc,20,WD-Lc,,,,,,
WD,1081,WD1081,Be1 [WD1081],Be,100,WD-Be,,,,,,,,,,,,
WD,1082,WD1082,Be1 [WD1082],Be,100,WD-Be,,,,,,,,,,,,
WD,1083,WD1083,Be3Bv4Bg5Vc5 [WD1083],Be,50,WD-Be,Bv,30,WD-Bv,Bg,10,WD-Bg,Vc,10,WD-Vc,,,
WD,1084,WD1084,Be2Bf4 [WD1084],Be,70,WD-Be,Bf,30,WD-Bf,,,,,,,,,
WD,1085,WD1085,Be2Re4 [WD1085],Be,70,WD-Be,Re,30,WD-Re,,,,,,,,,
WD,1086,WD1086,Be2Ql4Ws4 [WD1086],Be,60,WD-Be,Ql,20,WD-Ql,Ws,20,WD-Ws,,,
WD,1088,WD1088,Be2Ql4Ws4 [WD1088],Be,60,WD-Be,Ql,20,WD-Ql,Ws,20,WD-Ws,,,
WD,1089,WD1089,Be2Ix4Vc4 [WD1089],Be,60,WD-Be,Ix,20,WD-I,Vc,20,WD-Vc,,,
WD,1090,WD1090,Be2Fr4 [WD1090],Be,70,WD-Be,Fr,30,WD-Fr,,,,,,
WD,1091,WD1091,Be3Bv4Ix4Ne5 [WD1091],Be,50,WD-Be,Bv,20,WD-Bv,Ix,20,WD-I,Ne,10,WD-Ne
WD,1092,WD1092,Be3Bv4Ix4Ne5 [WD1092],Be,50,WD-Be,Bv,20,WD-Bv,Ix,20,WD-I,Ne,10,WD-Ne
WD,1093,WD1093,Be3Bv4Ix4Ne5 [WD1093],Be,50,WD-Be,Bv,20,WD-Bv,Ix,20,WD-I,Ne,10,WD-Ne
WD,1094,WD1094,Be2To4 [WD1094],Be,70,WD-Be,To,30,WD-To,,,,,,
WD,1095,WD1095,Be2Bc4Lc4 [WD1095],Be,60,WD-Be,Bc,20,WD-Bc,Lc,20,WD-Lc,,,
WD,1096,WD1096,Be2Ix4G5 [WD1096],Be,60,WD-Be,Ix,30,WD-I,G,10,WD-G,,,
WD,1097,WD1097,Bf2Fr4 [WD1097],Bf,70,WD-Bf,Fr,30,WD-Fr,,,,,,
WD,1098,WD1098,Bf1Ix5 [WD1098],Bf,90,WD-Bf,Ix,10,WD-I,,,,,,
WD,1099,WD1099,Bf1Ix5 [WD1099],Bf,90,WD-Bf,Ix,10,WD-I,,,,,,
WD,1100,WD1100,Bf3Ah4Fh4Ix5 [WD1100],Bf,50,WD-Bf,Ah,20,WD-Ah,Fh,20,WD-Fh,Ix,10,WD-I
WD,1101,WD1101,Bf3Ah4Fh4Ix5 [WD1101],Bf,50,WD-Bf,Ah,20,WD-Ah,Fh,20,WD-Fh,Ix,10,WD-I
WD,1102,WD1102,Bf3Be4Ne4Ix5 [WD1102],Bf,50,WD-Bf,Be,20,WD-Be,Ne,20,WD-Ne,Ix,10,WD-I
WD,1103,WD1103,Bf3Be4Ne4Ix5 [WD1103],Bf,50,WD-Bf,Be,20,WD-Be,Ne,20,WD-Ne,Ix,10,WD-I,,,
WD,1104,WD1104,Bf3Be4Ne4Ix5 [WD1104],Bf,50,WD-Bf,Be,20,WD-Be,Ne,20,WD-Ne,Ix,10,WD-I,,,
WD,1105,WD1105,Bf2Fo4Ix5 [WD1105],Bf,60,WD-Bf,Fo,30,WD-Fo,Ix,10,WD-I,,,,,,
WD,1106,WD1106,Bf3Bh4Fh4Ix5 [WD1106],Bf,50,WD-Bf,Bh,20,WD-Bh,Fh,20,WD-Fh,Ix,10,WD-I,,,
WD,1107,WD1107,Bg1 [WD1107],Bg,100,WD-Bg,,,,,,,,,,,,
WD,1108,WD1108,Bg3Gd4Jd4Od5Qc5 [WD1108],Bg,40,WD-Bg,Gd,20,WD-Gd,Jd,20,WD-Jd,Od,10,WD-Od,Qc,10,WD-Qc
WD,1109,WD1109,Bh2Fh4Th4 [WD1109],Bh,60,WD-Bh,Fh,20,WD-Fh,Th,20,WD-Th,,,,,,
WD,1110,WD1110,Bk3Ix4Rc4Lc5 [WD1110],Bk,50,WD-Bk,Ix,20,WD-I,Rc,20,WD-Rc,Lc,10,WD-Lc,,,
WD,1111,WD1111,Bk3Ix4Rc4Lc5 [WD1111],Bk,50,WD-Bk,Ix,20,WD-I,Rc,20,WD-Rc,Lc,10,WD-Lc,,,
WD,1112,WD1112,Bk1Ix5Rc5 [WD1112],Bk,80,WD-Bk,Ix,10,WD-I,Rc,10,WD-Rc,,,,,,
WD,1113,WD1113,Bk2Kk4 [WD1113],Bk,70,WD-Bk,Kk,30,WD-Kk,,,,,,,,,
WD,1114,WD1114,Bk3Kk4Ix5Lc5 [WD1114],Bk,50,WD-Bk,Kk,30,WD-Kk,Ix,10,WD-I,Lc,10,WD-Lc,,,
WD,1115,WD1115,Bk3Kk4Ix5Lc5 [WD1115],Bk,50,WD-Bk,Kk,30,WD-Kk,Ix,10,WD-I,Lc,10,WD-Lc,,,
WD,1116,WD1116,Bk2Ix4Lc4 [WD1116],Bk,60,WD-Bk,Ix,20,WD-I,Lc,20,WD-Lc,,,,,,
WD,1117,WD1117,Bk2Ix4Lc4 [WD1117],Bk,60,WD-Bk,Ix,20,WD-I,Lc,20,WD-Lc,,,,,,
WD,1118,WD1118,Bk2Ix4Lc4 [WD1118],Bk,60,WD-Bk,Ix,20,WD-I,Lc,20,WD-Lc,,,,,,
WD,1119,WD1119,Bk2Ix4Lc4 [WD1119],Bk,60,WD-Bk,Ix,20,WD-I,Lc,20,WD-Lc,,,,,,,,,
WD,1120,WD1120,Bk3Ix4Xk4Xl4 [WD1120],Bk,40,WD-Bk,Ix,20,WD-I,Xk,20,WD-Xk,Xl,20,WD-Xl,,,,,,
WD,1121,WD1121,Bk2Rc4 [WD1121],Bk,70,WD-Bk,Rc,30,WD-Rc,,,,,,,,,,,,
WD,1122,WD1122,Bk2Ix4X4 [WD1122],Bk,60,WD-Bk,Ix,20,WD-I,X,20,WD-X,,,,,,,,,
WD,1123,WD1123,Bk3Ex4Ix4Jc5Lc5 [WD1123],Bk,40,WD-Bk,Ex,20,WD-E,Ix,20,WD-I,Jc,10,WD-Jc,Lc,10,WD-Lc,,,
WD,1124,WD1124,Bk2Ix4Rc4 [WD1124],Bk,60,WD-Bk,Ix,20,WD-I,Rc,20,WD-Rc,,,,,,,,,
WD,1125,WD1125,Bk2Ix4 [WD1125],Bk,70,WD-Bk,Ix,30,WD-I,,,,,,,,,,,,
WD,1126,WD1126,Bk2Ix4 [WD1126],Bk,70,WD-Bk,Ix,30,WD-I,,,,,,,,,,,,
WD,1127,WD1127,Bk2Ix4 [WD1127],Bk,70,WD-Bk,Ix,30,WD-I,,,,,,,,,,,,
WD,1128,WD1128,Bk2Ex4 [WD1128],Bk,70,WD-Bk,Ex,30,WD-E,,,,,,,,,,,,
WD,1129,WD1129,Bk3Bc4Lc4Ix5 [WD1129],Bk,50,WD-Bk,Bc,20,WD-Bc,Lc,20,WD-Lc,Ix,10,WD-I,,,,,,
WD,1130,WD1130,Bk3Ex4Jc5Lc5X5 [WD1130],Bk,40,WD-Bk,Ex,30,WD-E,Jc,10,WD-Jc,Lc,10,WD-Lc,X,10,WD-X,,,
WD,1131,WD1131,Bk3Ex4K4Jc5Zo5 [WD1131],Bk,40,WD-Bk,Ex,20,WD-E,K,20,WD-K,Jc,10,WD-Jc,Zo,10,WD-Zo,,,
WD,1132,WD1132,Bk4Ex4Ix4Be5Jc5Vp5 [WD1132],Bk,30,WD-Bk,Ex,20,WD-E,Ix,20,WD-I,Be,10,WD-Be,Jc,10,WD-Jc,Vp,10,WD-Vp
WD,1133,WD1133,Bk2Qc4Ql4 [WD1133],Bk,60,WD-Bk,Qc,20,WD-Qc,Ql,20,WD-Ql,,,,,,,,,
WD,1134,WD1134,Bk1 [WD1134],Bk,100,WD-Bk,,,,,,,,,,,,,,,
WD,1135,WD1135,Bk2Vc4 [WD1135],Bk,70,WD-Bk,Vc,30,WD-Vc,,,,,,,,,
WD,1136,WD1136,Bv1 [WD1136],Bv,100,WD-Bv,,,,,,,,,,,,
WD,1137,WD1137,Bv1 [WD1137],Bv,100,WD-Bv,,,,,,,,,,,,
WD,1138,WD1138,Bv2Ix4V4 [WD1138],Bv,60,WD-Bv,Ix,20,WD-I,V,20,WD-V,,,,,,
WD,1139,WD1139,Bv2Ix4V4 [WD1139],Bv,60,WD-Bv,Ix,20,WD-I,V,20,WD-V,,,,,,
WD,1140,WD1140,Bv2Ix4V4 [WD1140],Bv,60,WD-Bv,Ix,20,WD-I,V,20,WD-V,,,,,,
WD,1141,WD1141,Bv2Ws4 [WD1141],Bv,70,WD-Bv,Ws,30,WD-Ws,,,,,,,,,
WD,1142,WD1142,Bv3Re4V4Ix5 [WD1142],Bv,50,WD-Bv,Re,20,WD-Re,V,20,WD-V,Ix,10,WD-I,,,
WD,1143,WD1143,Bv2Re4Ix5 [WD1143],Bv,60,WD-Bv,Re,30,WD-Re,Ix,10,WD-I,,,,,,
WD,1144,WD1144,Bv2Re4Ix5 [WD1144],Bv,60,WD-Bv,Re,30,WD-Re,Ix,10,WD-I,,,,,,
WD,1145,WD1145,Bv3Be4Vc4Ix5 [WD1145],Bv,50,WD-Bv,Be,20,WD-Be,Vc,20,WD-Vc,Ix,10,WD-I,,,
WD,1146,WD1146,Bv2Qc4 [WD1146],Bv,70,WD-Bv,Qc,30,WD-Qc,,,,,,,,,
WD,1147,WD1147,Bv2Bg4 [WD1147],Bv,70,WD-Bv,Bg,30,WD-Bg,,,,,,,,,
WD,1151,WD1151,Ex2Rc4 [WD1151],Ex,70,WD-E,Rc,30,WD-Rc,,,,,,,,,
WD,1152,WD1152,Ex3Ix4Lc4Kk5Rc5 [WD1152],Ex,40,WD-E,Ix,20,WD-I,Lc,20,WD-Lc,Kk,10,WD-Kk,Rc,10,WD-Rc
WD,1153,WD1153,Ex3Ix4Jc4Yk5Yy5 [WD1153],Ex,40,WD-E,Ix,20,WD-I,Jc,20,WD-Jc,Yk,10,WD-Yk,Yy,10,WD-Yy
WD,1154,WD1154,Ex3Be4Bk4Bv5Ix5 [WD1154],Ex,40,WD-E,Be,20,WD-Be,Bk,20,WD-Bk,Bv,10,WD-Bv,Ix,10,WD-I
WD,1155,WD1155,Ex4Bk4Ix4Vp4Lc5 [WD1155],Ex,30,WD-E,Bk,20,WD-Bk,Ix,20,WD-I,Vp,20,WD-Vp,Lc,10,WD-Lc
WD,1156,WD1156,Fh1 [WD1156],Fh,100,WD-Fh,,,,,,,,,,,,
WD,1157,WD1157,Fh1 [WD1157],Fh,100,WD-Fh,,,,,,,,,,,,
WD,1158,WD1158,Fh2Ah4Bf4 [WD1158],Fh,60,WD-Fh,Ah,20,WD-Ah,Bf,20,WD-Bf,,,,,,
WD,1159,WD1159,Fh3Fx4Gh4Fo5Ix5 [WD1159],Fh,40,WD-Fh,Fx,20,WD-Fx,Gh,20,WD-Gh,Fo,10,WD-Fo,Ix,10,WD-I
WD,1160,WD1160,Fo1 [WD1160],Fo,100,WD-Fo,,,,,,,,,,,,
WD,1161,WD1161,Fo2Ao4 [WD1161],Fo,70,WD-Fo,Ao,30,WD-Ao,,,,,,,,,
WD,1162,WD1162,Fo2Ao4 [WD1162],Fo,70,WD-Fo,Ao,30,WD-Ao,,,,,,,,,
WD,1163,WD1163,Fo2Ix4 [WD1163],Fo,70,WD-Fo,Ix,30,WD-I,,,,,,,,,
WD,1166,WD1166,Fo2Fp4Ix5 [WD1166],Fo,60,WD-Fo,Fp,30,WD-Fp,Ix,10,WD-I,,,,,,
WD,1167,WD1167,Fo2Bf4Ix4 [WD1167],Fo,60,WD-Fo,Bf,20,WD-Bf,Ix,20,WD-I,,,,,,
WD,1168,WD1168,Fo3Fp4G4Jd5 [WD1168],Fo,50,WD-Fo,Fp,20,WD-Fp,G,20,WD-G,Jd,10,WD-Jd,,,
WD,1169,WD1169,Fo3Bf4Fp4G5J5 [WD1169],Fo,40,WD-Fo,Bf,20,WD-Bf,Fp,20,WD-Fp,G,10,WD-G,J,10,WD-J
WD,1170,WD1170,Fo2Ix4Lf4 [WD1170],Fo,60,WD-Fo,Ix,20,WD-I,Lf,20,WD-Lf,,,,,,
WD,1171,WD1171,Fo2Fp4Ix4 [WD1171],Fo,60,WD-Fo,Fp,20,WD-Fp,Ix,20,WD-I,,,,,,
WD,1172,WD1172,Fo3Fx4Gh4Ix5 [WD1172],Fo,50,WD-Fo,Fx,20,WD-Fx,Gh,20,WD-Gh,Ix,10,WD-I,,,,,,
WD,1173,WD1173,Fo4Fr4Gh4Be5Je5Nd5 [WD1173],Fo,30,WD-Fo,Fr,20,WD-Fr,Gh,20,WD-Gh,Be,10,WD-Be,Je,10,WD-Je,Nd,10,WD-Nd
WD,1174,WD1174,Fo2Fr4 [WD1174],Fo,70,WD-Fo,Fr,30,WD-Fr,,,,,,,,,,,,
WD,1175,WD1175,Fp2Ix4 [WD1175],Fp,70,WD-Fp,Ix,30,WD-I,,,,,,,,,,,,
WD,1177,WD1177,Fp2Ix4Rd4 [WD1177],Fp,60,WD-Fp,Ix,20,WD-I,Rd,20,WD-Rd,,,,,,,,,
WD,1179,WD1179,Fp2Fo4Nd4 [WD1179],Fp,60,WD-Fp,Fo,20,WD-Fo,Nd,20,WD-Nd,,,,,,,,,
WD,1180,WD1180,Fp2Gh4Jd5 [WD1180],Fp,60,WD-Fp,Gh,30,WD-Gh,Jd,10,WD-Jd,,,,,,,,,
WD,1181,WD1181,Fp3Fx4Gd5Ix5Nd5 [WD1181],Fp,40,WD-Fp,Fx,30,WD-Fx,Gd,10,WD-Gd,Ix,10,WD-I,Nd,10,WD-Nd,,,
WD,1183,WD1183,Fr3Fo4Nd4Fh5 [WD1183],Fr,50,WD-Fr,Fo,20,WD-Fo,Nd,20,WD-Nd,Fh,10,WD-Fh,,,,,,
WD,1184,WD1184,Fx1 [WD1184],Fx,100,WD-Fx,,,,,,,,,,,,,,,
WD,1185,WD1185,Fx2Gh4Fp5 [WD1185],Fx,60,WD-Fx,Gh,30,WD-Gh,Fp,10,WD-Fp,,,,,,,,,
WD,1187,WD1187,Fx4Ao4Fp4Gh4Gd5Ix5 [WD1187],Fx,30,WD-Fx,Ao,20,WD-Ao,Fp,20,WD-Fp,Gh,20,WD-Gh,Gd,5,WD-Gd,Ix,5,WD-I
WD,1188,WD1188,Fx2Qf4 [WD1188],Fx,70,WD-Fx,Qf,30,WD-Qf,,,,,,,,,,,,
WD,1189,WD1189,Fx3Ao4Fo4Ap5 [WD1189],Fx,50,WD-Fx,Ao,20,WD-Ao,Fo,20,WD-Fo,Ap,10,WD-Ap,,,,,,
WD,1190,WD1190,Fx3Ao4Nd4G5Ph5 [WD1190],Fx,40,WD-Fx,Ao,20,WD-Ao,Nd,20,WD-Nd,G,10,WD-G,Ph,10,WD-Ph,,,
WD,1191,WD1191,G1 [WD1191],G,100,WD-G,,,,,,,,,,,,,,,
WD,1192,WD1192,G1 [WD1192],G,100,WD-G,,,,,,,,,,,,
WD,1193,WD1193,G2J4 [WD1193],G,70,WD-G,J,30,WD-J,,,,,,,,,
WD,1194,WD1194,G2J4 [WD1194],G,70,WD-G,J,30,WD-J,,,,,,,,,
WD,1195,WD1195,G2Je4 [WD1195],G,70,WD-G,Je,30,WD-Je,,,,,,,,,
WD,1196,WD1196,G2Je4 [WD1196],G,70,WD-G,Je,30,WD-Je,,,,,,,,,
WD,1197,WD1197,G2Je4 [WD1197],G,70,WD-G,Je,30,WD-Je,,,,,,,,,
WD,1198,WD1198,G2Ix4Je4 [WD1198],G,60,WD-G,Ix,20,WD-I,Je,20,WD-Je,,,,,,
WD,1199,WD1199,G2Lp4Vc4 [WD1199],G,60,WD-G,Lp,20,WD-Lp,Vc,20,WD-Vc,,,,,,
WD,1200,WD1200,G3J4Vp5Zg5 [WD1200],G,50,WD-G,J,30,WD-J,Vp,10,WD-Vp,Zg,10,WD-Zg,,,
WD,1201,WD1201,Gd3Jd4Jt4Zg4 [WD1201],Gd,40,WD-Gd,Jd,20,WD-Jd,Jt,20,WD-Jt,Zg,20,WD-Zg,,,
WD,1202,WD1202,Gd4Gh4Jd4Od4Jt5 [WD1202],Gd,30,WD-Gd,Gh,20,WD-Gh,Jd,20,WD-Jd,Od,20,WD-Od,Jt,10,WD-Jt
WD,1203,WD1203,Gd4Gh4Jd4Od4Jt5 [WD1203],Gd,30,WD-Gd,Gh,20,WD-Gh,Jd,20,WD-Jd,Od,20,WD-Od,Jt,10,WD-Jt
WD,1204,WD1204,Ge1 [WD1204],Ge,100,WD-Ge,,,,,,,,,,,,
WD,1205,WD1205,Ge1 [WD1205],Ge,100,WD-Ge,,,,,,,,,,,,
WD,1207,WD1207,Ge2Zg4 [WD1207],Ge,70,WD-Ge,Zg,30,WD-Zg,,,,,,,,,
WD,1208,WD1208,Ge2Qc4Vp4 [WD1208],Ge,60,WD-Ge,Qc,20,WD-Qc,Vp,20,WD-Vp,,,,,,
WD,1209,WD1209,Ge3J4Gh5S5Ws5Z5 [WD1209],Ge,50,WD-Ge,J,30,WD-J,Gh,5,WD-Gh,S,5,WD-S,Ws,5,WD-Ws,Z,5,WD-Z
WD,1211,WD1211,Ge2Ql4 [WD1211],Ge,70,WD-Ge,Ql,30,WD-Ql,,,,,,,,,,,,
WD,1212,WD1212,Gh1 [WD1212],Gh,100,WD-Gh,,,,,,,,,,,,,,,
WD,1213,WD1213,Gh3Gd4Od4Jd5 [WD1213],Gh,50,WD-Gh,Gd,20,WD-Gd,Od,20,WD-Od,Jd,10,WD-Jd,,,,,,
WD,1214,WD1214,Gh3Gd4Od4Jd5 [WD1214],Gh,50,WD-Gh,Gd,20,WD-Gd,Od,20,WD-Od,Jd,10,WD-Jd,,,,,,
WD,1215,WD1215,Hh2Ix4Vc4 [WD1215],Hh,60,WD-Hh,Ix,20,WD-I,Vc,20,WD-Vc,,,,,,,,,
WD,1216,WD1216,Hl2Bk4Ix4 [WD1216],Hl,60,WD-Hl,Bk,20,WD-Bk,Ix,20,WD-I,,,,,,,,,
WD,1217,WD1217,Hl3Ix4Xk4Lc5 [WD1217],Hl,50,WD-Hl,Ix,20,WD-I,Xk,20,WD-Xk,Lc,10,WD-Lc,,,,,,
WD,1472,WD1472,Lf2Lp4 [WD1472],Lf,70,WD-Lf,Lp,30,WD-Lp,,,,,,,,,,,,
WD,1473,WD1473,Lf4Ix4Lp4Lv4Je5 [WD1473],Lf,30,WD-Lf,Ix,20,WD-I,Lp,20,WD-Lp,Lv,20,WD-Lv,Je,10,WD-Je,,,
WD,1475,WD1475,Lf3Af4Ix4Ge5Lp5 [WD1475],Lf,40,WD-Lf,Af,20,WD-Af,Ix,20,WD-I,Ge,10,WD-Ge,Lp,10,WD-Lp,,,
WD,1476,WD1476,Lf3Af4Ix4Ge5Lp5 [WD1476],Lf,40,WD-Lf,Af,20,WD-Af,Ix,20,WD-I,Ge,10,WD-Ge,Lp,10,WD-Lp,,,
WD,1477,WD1477,Lf3Re4We4Ix5 [WD1477],Lf,50,WD-Lf,Re,20,WD-Re,We,20,WD-We,Ix,10,WD-I,,,,,,
WD,1478,WD1478,Lf3Lg4We4Ix5Vc5 [WD1478],Lf,40,WD-Lf,Lg,20,WD-Lg,We,20,WD-We,Ix,10,WD-I,Vc,10,WD-Vc,,,
WD,1479,WD1479,Lf3Lg4We4Ix5Vc5 [WD1479],Lf,40,WD-Lf,Lg,20,WD-Lg,We,20,WD-We,Ix,10,WD-I,Vc,10,WD-Vc,,,
WD,1480,WD1480,Lf3Lg4Ix5Sg5 [WD1480],Lf,50,WD-Lf,Lg,30,WD-Lg,Ix,10,WD-I,Sg,10,WD-Sg,,,,,,
WD,1482,WD1482,Lf2Af4Lg4 [WD1482],Lf,60,WD-Lf,Af,20,WD-Af,Lg,20,WD-Lg,,,
WD,1484,WD1484,Lf2Ne4Ql5 [WD1484],Lf,60,WD-Lf,Ne,30,WD-Ne,Ql,10,WD-Ql,,,
WD,1485,WD1485,Lf3Ne4Ix5Ql5 [WD1485],Lf,50,WD-Lf,Ne,30,WD-Ne,Ix,10,WD-I,Ql,10,WD-Ql
WD,1486,WD1486,Lf3Ne4Ix5Ql5 [WD1486],Lf,50,WD-Lf,Ne,30,WD-Ne,Ix,10,WD-I,Ql,10,WD-Ql
WD,1487,WD1487,Lf3Ne4Ix5Ql5 [WD1487],Lf,50,WD-Lf,Ne,30,WD-Ne,Ix,10,WD-I,Ql,10,WD-Ql
